value,description,codesystem,code,iri
"benzylpenicillin","benzylpenicillin","UATC","S01AA14","http://purl.bioontology.org/ontology/UATC/S01AA14"
"periciazine","periciazine","UATC","N05AC01","http://purl.bioontology.org/ontology/UATC/N05AC01"
"Other central nervous system diagnostic radiopharmaceuticals in ATC","Other central nervous system diagnostic radiopharmaceuticals in ATC","UATC","V09AX","http://purl.bioontology.org/ontology/UATC/V09AX"
"fexapotide","fexapotide","UATC","G04CX04","http://purl.bioontology.org/ontology/UATC/G04CX04"
"neomycin","neomycin","UATC","J01GB05","http://purl.bioontology.org/ontology/UATC/J01GB05"
"benzoxonium chloride","benzoxonium chloride","UATC","D08AJ05","http://purl.bioontology.org/ontology/UATC/D08AJ05"
"Serotonin antagonists and diuretics","Serotonin antagonists and diuretics","UATC","C02LN","http://purl.bioontology.org/ontology/UATC/C02LN"
"bevonium and analgesics","bevonium and analgesics","UATC","A03DA03","http://purl.bioontology.org/ontology/UATC/A03DA03"
"rosiglitazone","rosiglitazone","UATC","A10BG02","http://purl.bioontology.org/ontology/UATC/A10BG02"
"vinyl ether","vinyl ether","UATC","N01AA02","http://purl.bioontology.org/ontology/UATC/N01AA02"
"erythromycin","erythromycin","UATC","S01AA17","http://purl.bioontology.org/ontology/UATC/S01AA17"
"domiodol","domiodol","UATC","R05CB08","http://purl.bioontology.org/ontology/UATC/R05CB08"
"fosfestrol","fosfestrol","UATC","L02AA04","http://purl.bioontology.org/ontology/UATC/L02AA04"
"betamethasone and mydriatics","betamethasone and mydriatics","UATC","S01BB04","http://purl.bioontology.org/ontology/UATC/S01BB04"
"Other aminoglycosides in ATC","Other aminoglycosides in ATC","UATC","J01GB","http://purl.bioontology.org/ontology/UATC/J01GB"
"oleandomycin","oleandomycin","UATC","J01FA05","http://purl.bioontology.org/ontology/UATC/J01FA05"
"sisomicin","sisomicin","UATC","J01GB08","http://purl.bioontology.org/ontology/UATC/J01GB08"
"capsaicin","capsaicin","UATC","N01BX04","http://purl.bioontology.org/ontology/UATC/N01BX04"
"Mucolytics","Mucolytics","UATC","R05CB","http://purl.bioontology.org/ontology/UATC/R05CB"
"gonadorelin","gonadorelin","UATC","H01CA01","http://purl.bioontology.org/ontology/UATC/H01CA01"
"guanethidine","guanethidine","UATC","C02CC02","http://purl.bioontology.org/ontology/UATC/C02CC02"
"fenpiverinium","fenpiverinium","UATC","A03AB21","http://purl.bioontology.org/ontology/UATC/A03AB21"
"tazarotene","tazarotene","UATC","D05AX05","http://purl.bioontology.org/ontology/UATC/D05AX05"
"prazosin","prazosin","UATC","C02CA01","http://purl.bioontology.org/ontology/UATC/C02CA01"
"folic acid, combinations","folic acid, combinations","UATC","B03BB51","http://purl.bioontology.org/ontology/UATC/B03BB51"
"butylscopolamine","butylscopolamine","UATC","A03BB01","http://purl.bioontology.org/ontology/UATC/A03BB01"
"Plant","Plant","STY","T002","http://purl.bioontology.org/ontology/STY/T002"
"migalastat","migalastat","UATC","A16AX14","http://purl.bioontology.org/ontology/UATC/A16AX14"
"fat emulsions","fat emulsions","UATC","B05BA02","http://purl.bioontology.org/ontology/UATC/B05BA02"
"moroxydine","moroxydine","UATC","J05AX01","http://purl.bioontology.org/ontology/UATC/J05AX01"
"corifollitropin alfa","corifollitropin alfa","UATC","G03GA09","http://purl.bioontology.org/ontology/UATC/G03GA09"
"dextrothyroxine","dextrothyroxine","UATC","C10AX01","http://purl.bioontology.org/ontology/UATC/C10AX01"
"ACE INHIBITORS, COMBINATIONS","ACE INHIBITORS, COMBINATIONS","UATC","C09B","http://purl.bioontology.org/ontology/UATC/C09B"
"Iron in combination with folic acid","Iron in combination with folic acid","UATC","B03AD","http://purl.bioontology.org/ontology/UATC/B03AD"
"IMMUNE SERA SYSTEMIC ANTIINFECTIVES","IMMUNE SERA SYSTEMIC ANTIINFECTIVES","UATC","J06A","http://purl.bioontology.org/ontology/UATC/J06A"
"cefprozil","cefprozil","UATC","J01DC10","http://purl.bioontology.org/ontology/UATC/J01DC10"
"fluocortolone and antiseptics","fluocortolone and antiseptics","UATC","D07BC03","http://purl.bioontology.org/ontology/UATC/D07BC03"
"Other antipsoriatics for topical use in ATC","Other antipsoriatics for topical use in ATC","UATC","D05AX","http://purl.bioontology.org/ontology/UATC/D05AX"
"technetium (99mTc) pentavalent succimer","technetium (99mTc) pentavalent succimer","UATC","V09IA03","http://purl.bioontology.org/ontology/UATC/V09IA03"
"Xanthine derivatives, low-ceiling diuretics","Xanthine derivatives, low-ceiling diuretics","UATC","C03BD","http://purl.bioontology.org/ontology/UATC/C03BD"
"deferiprone","deferiprone","UATC","V03AC02","http://purl.bioontology.org/ontology/UATC/V03AC02"
"cyclizine","cyclizine","UATC","R06AE03","http://purl.bioontology.org/ontology/UATC/R06AE03"
"Other hem products in ATC","Other hem products in ATC","UATC","B06AB","http://purl.bioontology.org/ontology/UATC/B06AB"
"lactic acid producing organisms, combinations","lactic acid producing organisms, combinations","UATC","A07FA51","http://purl.bioontology.org/ontology/UATC/A07FA51"
"ALL OTHER NON-THERAPEUTIC PRODUCTS","ALL OTHER NON-THERAPEUTIC PRODUCTS","UATC","V07","http://purl.bioontology.org/ontology/UATC/V07"
"thioctic acid","thioctic acid","UATC","A16AX01","http://purl.bioontology.org/ontology/UATC/A16AX01"
"metoprolol and amlodipine","metoprolol and amlodipine","UATC","C07FB13","http://purl.bioontology.org/ontology/UATC/C07FB13"
"Conceptual Entity","Conceptual Entity","STY","T077","http://purl.bioontology.org/ontology/STY/T077"
"flumetasone","flumetasone","UATC","D07XB01","http://purl.bioontology.org/ontology/UATC/D07XB01"
"gliquidone","gliquidone","UATC","A10BB08","http://purl.bioontology.org/ontology/UATC/A10BB08"
"Aminosalicylic acid and similar agents","Aminosalicylic acid and similar agents","UATC","A07EC","http://purl.bioontology.org/ontology/UATC/A07EC"
"dexamethasone","dexamethasone","UATC","D07AB19","http://purl.bioontology.org/ontology/UATC/D07AB19"
"magnesium pidolate","magnesium pidolate","UATC","A12CC08","http://purl.bioontology.org/ontology/UATC/A12CC08"
"halazepam","halazepam","UATC","N05BA13","http://purl.bioontology.org/ontology/UATC/N05BA13"
"Tetracyclines","Tetracyclines","UATC","J01AA","http://purl.bioontology.org/ontology/UATC/J01AA"
"rolapitant","rolapitant","UATC","A04AD14","http://purl.bioontology.org/ontology/UATC/A04AD14"
"Phenomenon or Process","Phenomenon or Process","STY","T067","http://purl.bioontology.org/ontology/STY/T067"
"doxazosin","doxazosin","UATC","C02CA04","http://purl.bioontology.org/ontology/UATC/C02CA04"
"imiglucerase","imiglucerase","UATC","A16AB02","http://purl.bioontology.org/ontology/UATC/A16AB02"
"clofenamide and potassium","clofenamide and potassium","UATC","C03BB07","http://purl.bioontology.org/ontology/UATC/C03BB07"
"interferon","interferon","UATC","S01AD05","http://purl.bioontology.org/ontology/UATC/S01AD05"
"hepatitis A, inactivated, whole virus","hepatitis A, inactivated, whole virus","UATC","J07BC02","http://purl.bioontology.org/ontology/UATC/J07BC02"
"Other antidiarrheals in ATC","Other antidiarrheals in ATC","UATC","A07XA","http://purl.bioontology.org/ontology/UATC/A07XA"
"cloprednol","cloprednol","UATC","H02AB14","http://purl.bioontology.org/ontology/UATC/H02AB14"
"drotaverine","drotaverine","UATC","A03AD02","http://purl.bioontology.org/ontology/UATC/A03AD02"
"fumagillin","fumagillin","UATC","P01AX10","http://purl.bioontology.org/ontology/UATC/P01AX10"
"amphotericin B","amphotericin B","UATC","A07AA07","http://purl.bioontology.org/ontology/UATC/A07AA07"
"ethenzamide, combinations excl. psycholeptics","ethenzamide, combinations excl. psycholeptics","UATC","N02BA57","http://purl.bioontology.org/ontology/UATC/N02BA57"
"linaclotide","linaclotide","UATC","A06AX04","http://purl.bioontology.org/ontology/UATC/A06AX04"
"scopolamine","scopolamine","UATC","A04AD01","http://purl.bioontology.org/ontology/UATC/A04AD01"
"ambenonium","ambenonium","UATC","N07AA30","http://purl.bioontology.org/ontology/UATC/N07AA30"
"fluoxetine","fluoxetine","UATC","N06AB03","http://purl.bioontology.org/ontology/UATC/N06AB03"
"methyldopa (racemic)","methyldopa (racemic)","UATC","C02AB02","http://purl.bioontology.org/ontology/UATC/C02AB02"
"bismuth preparations, combinations","bismuth preparations, combinations","UATC","C05AX02","http://purl.bioontology.org/ontology/UATC/C05AX02"
"calcipotriol, combinations","calcipotriol, combinations","UATC","D05AX52","http://purl.bioontology.org/ontology/UATC/D05AX52"
"Alkaloids, excl. rauwolfia, antihypertensives","Alkaloids, excl. rauwolfia, antihypertensives","UATC","C02KA","http://purl.bioontology.org/ontology/UATC/C02KA"
"metformin and linagliptin","metformin and linagliptin","UATC","A10BD11","http://purl.bioontology.org/ontology/UATC/A10BD11"
"mesuximide","mesuximide","UATC","N03AD03","http://purl.bioontology.org/ontology/UATC/N03AD03"
"cyclopenthiazide","cyclopenthiazide","UATC","C03AA07","http://purl.bioontology.org/ontology/UATC/C03AA07"
"bisacodyl","bisacodyl","UATC","A06AB02","http://purl.bioontology.org/ontology/UATC/A06AB02"
"magnesium (different salts in combination)","magnesium (different salts in combination)","UATC","A12CC30","http://purl.bioontology.org/ontology/UATC/A12CC30"
"reboxetine","reboxetine","UATC","N06AX18","http://purl.bioontology.org/ontology/UATC/N06AX18"
"technetium (99mTc) arcitumomab","technetium (99mTc) arcitumomab","UATC","V09IA06","http://purl.bioontology.org/ontology/UATC/V09IA06"
"butriptyline","butriptyline","UATC","N06AA15","http://purl.bioontology.org/ontology/UATC/N06AA15"
"metformin and vildagliptin","metformin and vildagliptin","UATC","A10BD08","http://purl.bioontology.org/ontology/UATC/A10BD08"
"Antibiotics for systemic use","Antibiotics for systemic use","UATC","J02AA","http://purl.bioontology.org/ontology/UATC/J02AA"
"clofoctol","clofoctol","UATC","J01XX03","http://purl.bioontology.org/ontology/UATC/J01XX03"
"glucose","glucose","UATC","V04CA02","http://purl.bioontology.org/ontology/UATC/V04CA02"
"Virus","Virus","STY","T005","http://purl.bioontology.org/ontology/STY/T005"
"benzathine benzylpenicillin","benzathine benzylpenicillin","UATC","J01CE08","http://purl.bioontology.org/ontology/UATC/J01CE08"
"Iodine therapy","Iodine therapy","UATC","H03CA","http://purl.bioontology.org/ontology/UATC/H03CA"
"cinitapride","cinitapride","UATC","A03FA08","http://purl.bioontology.org/ontology/UATC/A03FA08"
"ritodrine","ritodrine","UATC","G02CA01","http://purl.bioontology.org/ontology/UATC/G02CA01"
"sevelamer","sevelamer","UATC","V03AE02","http://purl.bioontology.org/ontology/UATC/V03AE02"
"profenamine","profenamine","UATC","N04AA05","http://purl.bioontology.org/ontology/UATC/N04AA05"
"perazine","perazine","UATC","N05AB10","http://purl.bioontology.org/ontology/UATC/N05AB10"
"nicotine","nicotine","UATC","N07BA01","http://purl.bioontology.org/ontology/UATC/N07BA01"
"fluorometholone","fluorometholone","UATC","D10AA01","http://purl.bioontology.org/ontology/UATC/D10AA01"
"cediranib","cediranib","UATC","L01XE32","http://purl.bioontology.org/ontology/UATC/L01XE32"
"betaine hydrochloride","betaine hydrochloride","UATC","A09AB02","http://purl.bioontology.org/ontology/UATC/A09AB02"
"clonazepam","clonazepam","UATC","N03AE01","http://purl.bioontology.org/ontology/UATC/N03AE01"
"reserpine and diuretics, combinations with other drugs","reserpine and diuretics, combinations with other drugs","UATC","C02LA51","http://purl.bioontology.org/ontology/UATC/C02LA51"
"technetium (99mTc) millimicrospheres","technetium (99mTc) millimicrospheres","UATC","V09DB03","http://purl.bioontology.org/ontology/UATC/V09DB03"
"phenprobamate, combinations with psycholeptics","phenprobamate, combinations with psycholeptics","UATC","M03BA71","http://purl.bioontology.org/ontology/UATC/M03BA71"
"Glucocorticoids, Systemic","Glucocorticoids, Systemic","UATC","H02AB","http://purl.bioontology.org/ontology/UATC/H02AB"
"PROGESTOGENS AND ESTROGENS IN COMBINATION","PROGESTOGENS AND ESTROGENS IN COMBINATION","UATC","G03F","http://purl.bioontology.org/ontology/UATC/G03F"
"lamivudine, tenofovir disoproxil and doravirine","lamivudine, tenofovir disoproxil and doravirine","UATC","J05AR24","http://purl.bioontology.org/ontology/UATC/J05AR24"
"magnesium oxide","magnesium oxide","UATC","A06AD02","http://purl.bioontology.org/ontology/UATC/A06AD02"
"betamethasone","betamethasone","UATC","D07AC01","http://purl.bioontology.org/ontology/UATC/D07AC01"
"Beta blocking agents, antiglaucoma preparations and miotics","Beta blocking agents, antiglaucoma preparations and miotics","UATC","S01ED","http://purl.bioontology.org/ontology/UATC/S01ED"
"alfuzosin","alfuzosin","UATC","G04CA01","http://purl.bioontology.org/ontology/UATC/G04CA01"
"cyfluthrin","cyfluthrin","UATC","P03BA01","http://purl.bioontology.org/ontology/UATC/P03BA01"
"iron, multivitamins and folic acid","iron, multivitamins and folic acid","UATC","B03AE02","http://purl.bioontology.org/ontology/UATC/B03AE02"
"piperidolate","piperidolate","UATC","A03AA30","http://purl.bioontology.org/ontology/UATC/A03AA30"
"benzocaine","benzocaine","UATC","C05AD03","http://purl.bioontology.org/ontology/UATC/C05AD03"
"tranylcypromine","tranylcypromine","UATC","N06AF04","http://purl.bioontology.org/ontology/UATC/N06AF04"
"clopidogrel","clopidogrel","UATC","B01AC04","http://purl.bioontology.org/ontology/UATC/B01AC04"
"potassium gluconate","potassium gluconate","UATC","A12BA05","http://purl.bioontology.org/ontology/UATC/A12BA05"
"Other antiobesity drugs in ATC","Other antiobesity drugs in ATC","UATC","A08AX","http://purl.bioontology.org/ontology/UATC/A08AX"
"butizide and potassium-sparing agents","butizide and potassium-sparing agents","UATC","C03EA14","http://purl.bioontology.org/ontology/UATC/C03EA14"
"Fish","Fish","STY","T013","http://purl.bioontology.org/ontology/STY/T013"
"Solutions affecting the electrolyte balance","Solutions affecting the electrolyte balance","UATC","B05BB","http://purl.bioontology.org/ontology/UATC/B05BB"
"crataegus glycosides","crataegus glycosides","UATC","C01EB04","http://purl.bioontology.org/ontology/UATC/C01EB04"
"PLANT ALKALOIDS AND OTHER NATURAL PRODUCTS, ANTINEOPLASTIC DRUGS","PLANT ALKALOIDS AND OTHER NATURAL PRODUCTS, ANTINEOPLASTIC DRUGS","UATC","L01C","http://purl.bioontology.org/ontology/UATC/L01C"
"Blood coagulation factors","Blood coagulation factors","UATC","B02BD","http://purl.bioontology.org/ontology/UATC/B02BD"
"lung surfactant combinations","lung surfactant combinations","UATC","R07AA30","http://purl.bioontology.org/ontology/UATC/R07AA30"
"methylpropylpropanediol dinitrate","methylpropylpropanediol dinitrate","UATC","C01DA04","http://purl.bioontology.org/ontology/UATC/C01DA04"
"4-dimethylaminophenol","4-dimethylaminophenol","UATC","V03AB27","http://purl.bioontology.org/ontology/UATC/V03AB27"
"Antiallergic inhalants for obstructive airway diseases, excl. corticosteroids","Antiallergic inhalants for obstructive airway diseases, excl. corticosteroids","UATC","R03BC","http://purl.bioontology.org/ontology/UATC/R03BC"
"VITAMIN K AND OTHER HEMOSTATICS","VITAMIN K AND OTHER HEMOSTATICS","UATC","B02B","http://purl.bioontology.org/ontology/UATC/B02B"
"thiamphenicol, combinations","thiamphenicol, combinations","UATC","J01BA52","http://purl.bioontology.org/ontology/UATC/J01BA52"
"antazoline","antazoline","UATC","R06AX05","http://purl.bioontology.org/ontology/UATC/R06AX05"
"HORMONAL CONTRACEPTIVES FOR SYSTEMIC USE","HORMONAL CONTRACEPTIVES FOR SYSTEMIC USE","UATC","G03A","http://purl.bioontology.org/ontology/UATC/G03A"
"aloglutamol","aloglutamol","UATC","A02AB06","http://purl.bioontology.org/ontology/UATC/A02AB06"
"leuprorelin","leuprorelin","UATC","L02AE02","http://purl.bioontology.org/ontology/UATC/L02AE02"
"isoconazole","isoconazole","UATC","G01AF07","http://purl.bioontology.org/ontology/UATC/G01AF07"
"oxypertine","oxypertine","UATC","N05AE01","http://purl.bioontology.org/ontology/UATC/N05AE01"
"histrelin","histrelin","UATC","L02AE05","http://purl.bioontology.org/ontology/UATC/L02AE05"
"Bisquaternary ammonium compounds, ganglion-blocking antiandrenergic","Bisquaternary ammonium compounds, ganglion-blocking antiandrenergic","UATC","C02BC","http://purl.bioontology.org/ontology/UATC/C02BC"
"protamine","protamine","UATC","V03AB14","http://purl.bioontology.org/ontology/UATC/V03AB14"
"PAIN PALLIATION (BONE SEEKING AGENTS)","PAIN PALLIATION (BONE SEEKING AGENTS)","UATC","V10B","http://purl.bioontology.org/ontology/UATC/V10B"
"DRUGS FOR CONSTIPATION","DRUGS FOR CONSTIPATION","UATC","A06","http://purl.bioontology.org/ontology/UATC/A06"
"ondansetron","ondansetron","UATC","A04AA01","http://purl.bioontology.org/ontology/UATC/A04AA01"
"fructose 1,6-diphosphate","fructose 1,6-diphosphate","UATC","C01EB07","http://purl.bioontology.org/ontology/UATC/C01EB07"
"desaspidin","desaspidin","UATC","P02DX01","http://purl.bioontology.org/ontology/UATC/P02DX01"
"chymotrypsin","chymotrypsin","UATC","B06AA04","http://purl.bioontology.org/ontology/UATC/B06AA04"
"interferon alfacon-1","interferon alfacon-1","UATC","L03AB09","http://purl.bioontology.org/ontology/UATC/L03AB09"
"triamcinolone","triamcinolone","UATC","A01AC01","http://purl.bioontology.org/ontology/UATC/A01AC01"
"biperiden","biperiden","UATC","N04AA02","http://purl.bioontology.org/ontology/UATC/N04AA02"
"Biologically Active Substance","Biologically Active Substance","STY","T123","http://purl.bioontology.org/ontology/STY/T123"
"metoprolol and acetylsalicylic acid","metoprolol and acetylsalicylic acid","UATC","C07FX03","http://purl.bioontology.org/ontology/UATC/C07FX03"
