value_en	description_en	codesystem	code	description_code	iri
Unknown History of Kawasaki Disease	Unknown History of Kawasaki Disease	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C168469
Therapeutic Laparoscopic Surgery	Therapeutic Laparoscopic Surgery	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C65014
Lung Volume Reduction Surgery	Lung Volume Reduction Surgery	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C157913
excision of scrotum	excision of scrotum	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	GSSO	009705
Above-Knee Amputation	Above-Knee Amputation	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C51772
Individual Cancer History	Individual Cancer History	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C18849
Diagnostic Endoscopic Surgery	Diagnostic Endoscopic Surgery	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C64992
Left Atrial Appendage Closure	Left Atrial Appendage Closure	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C157905
Craniectomy	Craniectomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C51791
Dissection	Dissection	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C15227
Lobectomy of Liver	Lobectomy of Liver	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C51555
Open Radical Prostatectomy	Open Radical Prostatectomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C165188
Peroral Endoscopic Myotomy	Peroral Endoscopic Myotomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C157955
Family History of Reproductive System Cancer	Family History of Reproductive System Cancer	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C171240
Retropubic Prostatectomy	Retropubic Prostatectomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C15401
Laparoscopic Partial Nephrectomy	Laparoscopic Partial Nephrectomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C165181
Bilateral Mastectomy	Bilateral Mastectomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C168521
lipectomy	lipectomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	GSSO	008906
Intranasal Ethmoidectomy	Intranasal Ethmoidectomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C51898
Total Disc Replacement	Total Disc Replacement	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C158016
Personal History of Cutaneous Melanoma	Personal History of Cutaneous Melanoma	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C171220
Buccal Mucosal Resection	Buccal Mucosal Resection	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C172322
conjoined bilateral pedicled groin flap phalloplasty	conjoined bilateral pedicled groin flap phalloplasty	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	GSSO	001742
musculocutaneous latissimus dorsi flap phalloplasty	musculocutaneous latissimus dorsi flap phalloplasty	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	GSSO	001732
Tympanomastoidectomy	Tympanomastoidectomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C51891
Nephrostomy	Nephrostomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C94443
Excisional Biopsy of Breast	Excisional Biopsy of Breast	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C51633
excision of testis	excision of testis	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	GSSO	001647
Non-Cardiovascular Surgery	Non-Cardiovascular Surgery	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C99995
Percutaneous Coronary Intervention for ST Elevation Myocardial Infarction-Stable After Successful Full-Dose Thrombolytic Therapy	Percutaneous Coronary Intervention for ST Elevation Myocardial Infarction-Stable After Successful Full-Dose Thrombolytic Therapy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C100001
Mediastinal Lymph Node Dissection	Mediastinal Lymph Node Dissection	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C139566
Optimal Debulking	Optimal Debulking	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C128096
Therapeutic Conventional Surgery	Therapeutic Conventional Surgery	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C65008
Ear Pinning	Ear Pinning	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C157832
Robot-assisted Salvage Pelvic Mass Resection	Robot-assisted Salvage Pelvic Mass Resection	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C161315
Tracheotomy	Tracheotomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C15341
Cauterization	Cauterization	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C15199
Ovarian Cancer Surgery	Ovarian Cancer Surgery	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C157944
Adenoidectomy	Adenoidectomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C51697
Plastic Surgery Procedure	Plastic Surgery Procedure	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C39766
Radical Neck Dissection	Radical Neck Dissection	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C51759
